Game Name,TA,GS,TAD,Num,Time,Score
SuperEpic: The Entertainment War,1958,1000,958,23,30.0,734.4666666666667
Super XYX,2868,1000,1868,20,7.0,5337.142857142857
Super Woden GP II,5719,3000,2719,31,7.0,12041.285714285714
Super Woden GP,8148,4000,4148,31,11.0,11689.818181818182
Super Wiloo Demake,1012,1000,12,18,1.0,216.0
Super Weekend Mode,1014,1000,14,11,0.5,308.0
Super Waifu Ball,2236,1000,1236,22,5.0,5438.4
Super Volley Blast,1458,1000,458,32,6.0,2442.6666666666665
Super Trunko Go,2903,1000,1903,11,14.0,1495.2142857142858
Super Toy Cars Offroad,1565,1000,565,17,8.0,1200.625
Super Toy Cars 2,1546,1000,546,16,4.0,2184.0
Super Toy Cars,1483,1000,483,26,6.0,2093.0
Super Time Force,5067,1375,3692,32,21.0,5625.9047619047615
Super Tennis Blast,1527,1000,527,32,6.0,2810.6666666666665
Super Sunny Island,1021,1000,21,11,0.5,462.0
Super Street: The Game,2120,1000,1120,28,8.0,3920.0
Super Star Blast,1120,1000,120,24,2.0,1440.0
Super Sports Blast,1519,1000,519,28,6.0,2422.0
Super Space Serpent SE,1441,1000,441,23,1.0,10143.0
Super Solitaire,1136,1000,136,12,4.0,408.0
Super Soccer Blast: America vs Europe,1089,1000,89,16,1.0,1424.0
Super Soccer Blast,1099,1000,99,16,0.5,3168.0
Super Snake Block DX,3151,3000,151,22,0.5,6644.0
Super Slam Dunk Touchdown,5769,1000,4769,100,39.0,12228.205128205129
Super Sami Roll,2980,1000,1980,33,28.0,2333.5714285714284
Super Rolling Heroes Deluxe,1432,1000,432,14,2.0,3024.0
Super Rebellion,1266,1000,266,17,1.0,4522.0
Super Pixel Racers,2757,1000,1757,15,80.0,329.4375
Super Perils of Baking,4284,1100,3184,46,22.0,6657.454545454545
Super Party Sports: Football,2027,1000,1027,28,8.0,3594.5
Super Onion Boy+,1077,1000,77,11,0.5,1694.0
Super Onion Boy 2,1016,1000,16,11,0.5,352.0
Super Ninja Miner,5617,5000,617,38,0.5,46892.0
Super Night Riders,1473,1000,473,20,2.0,4730.0
Super Monkey Ball: Banana Blitz HD,7072,1000,6072,36,20.0,10929.6
Super Monkey Ball Banana Mania,4872,1000,3872,37,40.0,3581.6
Super Mombo Quest,1565,1000,565,18,5.0,2034.0
Super Mega Space Blaster Special Turbo,2898,1000,1898,36,5.0,13665.6
Super Mega Baseball: Extra Innings,7810,1000,6810,25,60.0,2837.5
Super Mega Baseball 4,13627,1000,12627,34,56.0,7666.392857142857
Super Mega Baseball 3,9463,1000,8463,41,60.0,5783.05
Super Mega Baseball 2,4937,1000,3937,42,25.0,6614.16
Super Meat Boy Forever,5485,1000,4485,36,174.0,927.9310344827586
Super Lucky's Tale,3526,1280,2246,31,15.0,4641.733333333334
Super Jagger Bomb 2: Go East,2013,1000,1013,29,2.0,14688.5
Super Impossible Road,2649,1000,1649,17,26.0,1078.1923076923076
Super Hyperactive Ninja,4669,1000,3669,35,26.0,4939.038461538462
Super Hydorah,3173,1000,2173,20,13.0,3343.076923076923
Super Hiking League DX,5971,1000,4971,22,29.0,3771.103448275862
Super Geisha Neon,1003,1000,3,11,0.5,66.0
Super Forklift 3000 (Xbox One),2052,2000,52,15,0.5,1560.0
Super Engine GT Turbo SPEC,1120,1000,120,16,1.0,1920.0
Super Dungeon Tactics,2941,1000,1941,28,41.0,1325.560975609756
Super Dungeon Bros,7731,1000,6731,27,30.0,6057.9
Super Double Dragon,1411,1000,411,10,2.0,2055.0
Super Dodgeball Beats,3196,1000,2196,16,25.0,1405.44
Super Dodge Ball,1939,1000,939,10,1.0,9390.0
Super Destronaut: Land Wars,1033,1000,33,11,0.5,726.0
Super Destronaut Landed X Loaded,1002,1000,2,11,0.5,44.0
Super Destronaut DX-2,1048,1000,48,14,0.5,1344.0
Super Destronaut DX,1006,1000,6,13,0.5,156.0
Super Dark Deception,2634,1000,1634,15,14.0,1750.7142857142858
Super Cyborg,3071,1000,2071,33,19.0,3597.0
Super Crazy Rhythm Castle,2547,1000,1547,27,29.0,1440.3103448275863
Super Comboman: Smash Edition,3431,1000,2431,20,10.0,4862.0
Super Cloudbuilt,4051,1000,3051,37,69.0,1636.0434782608695
Super Chicken Jumper,1146,1000,146,12,0.5,3504.0
Super Brawl Rush,1015,1000,15,11,0.5,330.0
Super Box Land Demake,1020,1000,20,11,1.0,220.0
Super Box Delivery: Beyond the Horizon,1110,1000,110,13,1.0,1430.0
Super Bomberman R Online,2466,1000,1466,10,1.0,14660.0
Super Blood Hockey,2312,1000,1312,33,15.0,2886.4
Super Blackjack Battle II Turbo Edition,2311,1000,1311,26,15.0,2272.4
Super Astro Cat,2142,2000,142,15,0.5,4260.0
Super Arcade Soccer 2021,1143,1000,143,10,1.0,1430.0
Super Arcade Racing,1982,1000,982,88,25.0,3456.64
Super Arcade Football,3803,1000,2803,31,123.0,706.4471544715448
Super Animal Royale,3145,1000,2145,13,8.0,3485.625
Sunshower,1975,1000,975,12,3.0,3900.0
Sunshine Manor,1727,1000,727,25,8.0,2271.875
Sunset Overdrive,4788,1475,3313,71,43.5,5407.425287356322
Sunseed Island,1859,1000,859,20,21.0,818.0952380952381
Sunrise GP,1478,1000,478,20,4.0,2390.0
Sunny Café,2624,2000,624,38,2.0,11856.0
Sunless Skies: Sovereign Edition,3622,1000,2622,31,128.0,635.015625
Sunless Sea: Zubmariner Edition,3984,1000,2984,37,101.0,1093.148514851485
Sundered: Eldritch Edition,2425,1000,1425,20,15.0,1900.0
Sunbeam Feast,3179,3000,179,45,0.5,16110.0
Sun Wukong VS Robot,1161,1000,161,11,1.0,1771.0
Summum Aeterna,5911,1100,4811,40,110.0,1749.4545454545455
Summertime Madness (Xbox One),1040,1000,40,14,1.0,560.0
Summer in Mara,1804,1000,804,42,25.0,1350.72
Summer Tri-Peaks Solitaire,1506,1000,506,10,18.0,281.1111111111111
Summer Sports Games,1475,1000,475,18,2.0,4275.0
Sumatra: Fate of Yandi,1134,1000,134,24,1.0,3216.0
Suikoden I & II HD Remaster Gate Rune and Dunan Unification Wars,1902,1000,902,56,60.0,841.8666666666667
Suikaiju,2089,2000,89,15,0.5,2670.0
Suika And Dragons (Xbox One),1003,1000,3,10,0.5,60.0
Sugoro Quest: Dice Heroes,1354,1000,354,17,2.0,3009.0
Sugarbound,2169,2000,169,15,0.5,5070.0
Sugar Tanks 2,1053,1000,53,10,1.0,530.0
Sugar Tanks,1063,1000,63,10,1.0,630.0
Sudoku Classic X,1901,1000,901,14,12.0,1051.1666666666667
Sudocats,1104,1000,104,15,1.0,1560.0
Sudden Strike 4: European Battlefields Edition,8029,1000,7029,42,334.0,883.8862275449102
Subterrain,3861,1000,2861,49,117.0,1198.1965811965813
Subnautica: Below Zero,1840,1000,840,13,0.5,21840.0
Subnautica,1939,1000,939,17,1.0,15963.0
Submersed 2 - The Hive,1841,1000,841,23,6.0,3223.8333333333335
Submerged: Hidden Depths,1232,1000,232,14,6.0,541.3333333333334
Submerged,1186,1000,186,10,4.0,465.0
Submarine Survivor,3858,2000,1858,46,8.0,10683.5
Sublevel Zero Redux,4245,1000,3245,27,53.0,1653.1132075471698
Subject 13,1536,1000,536,13,6.0,1161.3333333333333
Subdivision Infinity DX,1569,1000,569,12,6.0,1138.0
SubaraCity,1477,1000,477,12,4.0,1431.0
Styx: Master of Shadows,2897,1000,1897,33,40.0,1565.025
SturmFront - The Mutant War: Ubel Edition,2215,1000,1215,17,5.0,4131.0
Stunt Paradise,4870,4000,870,40,0.5,69600.0
Stunt Kite Party,1796,1000,796,22,6.0,2918.6666666666665
Stunt Flyer,1931,1000,931,10,29.0,321.0344827586207
Stumble Guys,3000,1200,1800,49,15.5,5690.322580645161
Stubbs the Zombie in Rebel Without a Pulse,3137,1000,2137,35,12.0,6232.916666666667
Struggling,6043,1000,5043,34,32.0,5358.1875
Strong Moon,3365,1000,2365,18,9.0,4730.0
Strike Suit Zero: Director's Cut,2973,1000,1973,13,10.0,2564.9
Strike Mission (Xbox One),1123,1000,123,14,0.5,3444.0
Strike Force Kitty,3971,1000,2971,31,27.0,3411.1481481481483
Strike Force 2 - Terrorist Hunt,1221,1000,221,12,2.0,1326.0
Strider,2432,1000,1432,30,12.0,3580.0
Stretch Arcade,1266,1000,266,15,1.0,3990.0
Strength of the Sword: ULTIMATE,3195,1000,2195,11,11.0,2195.0
Streets of Rogue,3598,1000,2598,50,15.0,8660.0
Streets of Rage 4,4302,1000,3302,37,40.0,3054.35
Street Racer Underground,1521,1000,521,23,25.0,479.32
Street Power Soccer,12349,1000,11349,30,120.0,2837.25
Street Outlaws: The List,1899,1000,899,33,8.0,3708.375
Street Outlaws 2: Winner Takes All,2991,1000,1991,33,20.0,3285.15
Street Fighter 30th Anniversary Collection,2384,1000,1384,17,15.0,1568.5333333333333
Strayed Lights,2437,1000,1437,26,13.0,2874.0
Stray Gods: The Roleplaying Musical,2285,1000,1285,37,15.0,3169.6666666666665
Stray,2142,1000,1142,24,8.0,3426.0
Strawberry Vinegar,1005,1000,5,28,0.5,280.0
Strategic Mind: The Pacific,1803,1000,803,36,273.0,105.89010989010988
Strategic Mind: Spirit of Liberty,1171,1000,171,40,100.0,68.4
Strategic Mind: Fight for Freedom,1600,1000,600,40,143.0,167.83216783216784
Strategic Mind: Fight for Dominance,1911,1000,911,80,344.0,211.86046511627907
Stranger of Sword City,3038,1000,2038,40,60.0,1358.6666666666667
Stranger Things 3: The Game,2156,1000,1156,31,12.0,2986.3333333333335
Strange Horticulture,1536,1000,536,18,8.0,1206.0
Strange Brigade,3177,1060,2117,44,23.0,4049.913043478261
Stranded: Alien Dawn,2744,1045,1699,53,420.0,214.39761904761906
Stranded Sails: Explorers of the Cursed Islands,2503,1000,1503,28,20.0,2104.2
Stranded Deep,4748,1000,3748,35,40.0,3279.5
Straimium Immortaly,4930,1000,3930,54,49.0,4331.0204081632655
Storyblocks: The King,4453,4000,453,31,0.5,28086.0
Story of a Gladiator,2947,1200,1747,23,14.0,2870.0714285714284
Story of Seasons: Friends of Mineral Town,3325,1000,2325,35,100.0,813.75
Storm Boy,1009,1000,9,11,0.5,198.0
Stories: The Path of Destinies,1853,1000,853,37,20.0,1578.05
Stories of Bethem: Full Moon,3088,1000,2088,40,50.0,1670.4
Stories Untold,1161,1000,161,12,1.0,1932.0
Stones of the Revenant,3534,1000,2534,13,13.0,2534.0
Stones Keeper,1178,1000,178,12,1.0,2136.0
Stonefly,2672,1000,1672,30,10.0,5016.0
Stone,1090,1000,90,13,1.0,1170.0
Stolen Realm,1548,1000,548,10,49.0,111.83673469387755
Stilt Fella,2319,1000,1319,17,25.0,896.92
Stikbold! A Dodgeball Adventure,2251,1000,1251,26,6.0,5421.0
Sticky Twig DASH! (Xbox One),2090,2000,90,15,0.5,2700.0
Stickman Odyssey,5198,1000,4198,12,8.0,6297.0
StickType,4246,1300,2946,24,6.0,11784.0
Stick it To The Man,1119,1000,119,16,6.0,317.3333333333333
Stick Fight: The Game,2644,1000,1644,28,1.0,46032.0
Steven Universe: Unleash the Light,2770,1400,1370,32,20.0,2192.0
Steven Universe: Save The Light,2002,1000,1002,20,25.0,801.6
Steve Jackson's Sorcery!,2894,1000,1894,27,32.0,1598.0625
Stern Pinball Arcade,8187,1000,7187,36,180.0,1437.4
Steredenn: Binary Stars,4763,1000,3763,30,15.0,7526.0
Stellaris: Console Edition,4471,1570,2901,50,200.0,725.25
Stellar Interface,3279,1000,2279,100,79.0,2884.8101265822784
Stellar Docks: Deep Space (Xbox One),2019,2000,19,29,0.5,1102.0
Stellar Docks,2043,2000,43,29,0.5,2494.0
Stela,2863,1405,1458,47,11.0,6229.636363636364
Steins;Gate 0,1094,1000,94,28,1.0,2632.0
Steep,6028,1000,5028,29,30.0,4860.4
Steel Rats,5072,1000,4072,46,20.0,9365.6
Steel Rain X,1606,1000,606,12,10.0,727.2
Steel Racer,1109,1000,109,13,1.0,1417.0
Steel Defier,1030,1000,30,13,0.5,780.0
Steel Assault,4057,1000,3057,20,19.0,3217.8947368421054
Steamroll,3181,1000,2181,26,13.0,4362.0
Steampunk Tower 2,1956,1000,956,30,15.0,1912.0
Steampunch (Xbox One),2036,2000,36,25,0.5,1800.0
SteamWorld Heist II,3196,1000,2196,34,81.0,921.7777777777778
SteamWorld Dig 2,3563,1000,2563,34,15.0,5809.466666666666
SteamWorld Dig,3933,1000,2933,14,8.0,5132.75
SteamWorld Build,2752,1000,1752,28,25.0,1962.24
Steam Tactics,1535,1000,535,18,8.0,1203.75
Stealth Inc 2: A Game of Clones,7360,1000,6360,12,25.0,3052.8
Staying Fresh,1092,1000,92,10,0.5,1840.0
Stay Out of the House,2209,1000,1209,29,12.0,2921.75
"Stay Cool, Kobayashi-san!: A River City Ransom Story",3268,1000,2268,20,16.0,2835.0
Station Manager,1732,1000,732,10,64.0,114.375
State of Mind,1862,1000,862,34,12.0,2442.3333333333335
State of Decay: Year-One,2390,1000,1390,40,60.0,926.6666666666666
State of Decay 2: Juggernaut Edition,10392,2400,7992,153,316.5,3863.4312796208533
State of Anarchy: Master of Mayhem,1371,1000,371,26,6.0,1607.6666666666667
Stasis: Bone Totem,2405,1000,1405,20,23.0,1221.7391304347825
Stasis,1658,1000,658,27,4.0,4441.5
Startup Company Console Edition,3944,1000,2944,29,57.0,1497.8245614035088
Starsand,3050,1000,2050,27,66.0,838.6363636363636
Starpoint Gemini: Warlords,4066,1000,3066,49,127.0,1182.9448818897638
Starpoint Gemini 2,3386,1000,2386,26,20.0,3101.8
Starlit Kart Racing,4725,1000,3725,41,35.0,4363.571428571428
Starlit Adventures,3699,1000,2699,14,15.0,2519.0666666666666
Starlink: Battle for Atlas,2442,1000,1442,41,20.0,2956.1
Starlight Shores,1002,1000,2,16,0.5,64.0
Starlight Legacy,1627,1000,627,21,10.0,1316.7
Stardust Galaxy Warriors: Stellar Climax,4015,1165,2850,48,23.0,5947.826086956522
Stardew Valley,6236,1500,4736,49,165.0,1406.448484848485
Starbound,7446,1000,6446,51,12.0,27395.5
Star99,1216,1000,216,10,2.0,1080.0
Star Wars: Squadrons,9076,1000,8076,47,80.0,4744.65
Star Wars: Dark Forces Remaster,1572,1000,572,29,6.0,2764.6666666666665
Star Wars: Bounty Hunter,2753,1000,1753,37,20.0,3243.05
Star Wars: Battlefront Classic Collection,2408,1000,1408,45,15.0,4224.0
Star Wars Jedi: Survivor,1788,1000,788,53,40.0,1044.1
Star Wars Jedi: Fallen Order,2002,1000,1002,39,25.0,1563.12
Star Wars Episode I: Racer,1873,1000,873,29,1.0,25317.0
Star Wars Battlefront II,2256,1045,1211,43,61.0,853.655737704918
Star Wars Battlefront,4030,1145,2885,49,93.0,1520.0537634408602
Star Trek: Resurgence,1710,1000,710,30,20.0,1065.0
Star Trek: Legends,1496,1000,496,33,50.0,327.36
Star Trek Prodigy: Supernova,1895,1000,895,41,12.0,3057.9166666666665
Star Trek Online,4762,1090,3672,42,280.0,550.8
Star Renegades,12392,1000,11392,44,372.0,1347.4408602150538
Star Ocean The Divine Force,3863,1000,2863,54,60.0,2576.7
Star Hunter DX,3722,1000,2722,32,23.0,3787.1304347826085
Star Crossed,3857,1000,2857,30,25.0,3428.4
Star Balls,1534,1000,534,43,500.0,45.924
Squish and the Corrupted Crystal,4523,1000,3523,30,17.0,6217.058823529412
Squid Hero for Kinect,2967,1000,1967,35,8.0,8605.625
Square Keeper,1053,1000,53,12,0.5,1272.0
Squad Killer,4550,4000,550,27,0.5,29700.0
Squad 51 vs. the Flying Saucers,2055,1000,1055,15,5.0,3165.0
Squab,1126,1000,126,18,0.5,4536.0
Spyro Reignited Trilogy,5945,3000,2945,105,25.0,12369.0
Spy Chameleon,2364,1000,1364,30,8.0,5115.0
Spray Paint Simulator,2560,1000,1560,19,12.0,2470.0
SpotCat vs The Cheddar Mafia In The Americas,2053,2000,53,19,0.5,2014.0
Spot Challenge Vol. 4,2080,2000,80,19,0.5,3040.0
Spot Challenge Vol. 3,2106,2000,106,19,0.5,4028.0
Spot Challenge Vol. 2,2103,2000,103,19,0.5,3914.0
Spot Challenge Vol. 1,2148,2000,148,19,0.5,5624.0
Spooky's Jump Scare Mansion: HD Renovation,2824,1000,1824,34,53.0,1170.1132075471698
Spooky Chase,3305,1000,2305,20,6.0,7683.333333333333
SpongeBob SquarePants: The Patrick Star Game,2294,1000,1294,34,6.0,7332.666666666667
SpongeBob SquarePants: The Cosmic Shake,1709,1000,709,44,12.0,2599.6666666666665
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,1876,1000,876,32,12.0,2336.0
Splitgate 2,14111,1000,13111,22,50.0,5768.84
Splitgate,5649,1000,4649,30,200.0,697.35
Split,1196,1000,196,11,0.5,4312.0
Splasher,4584,1000,3584,47,106.0,1589.132075471698
Splash Cars,1187,1000,187,18,2.0,1683.0
Splash Blast Panic,5407,1000,4407,13,215.0,266.4697674418605
Spitlings,3761,1000,2761,28,18.0,4294.888888888889
Spirittea,2480,1000,1480,15,60.0,370.0
Spiritfarer: Farewell Edition,2075,1000,1075,39,30.0,1397.5
Spiritfall,2501,1000,1501,45,33.0,2046.8181818181818
Spirit of the Island,2993,1000,1993,48,107.0,894.0560747663551
Spirit Valor,1592,1000,592,35,14.0,1480.0
Spirit Roots,1817,1000,817,25,8.0,2553.125
Spirit Hunters: Infinite Horde,1864,1000,864,31,35.0,765.2571428571429
Spirit Arena,1040,1000,40,20,1.0,800.0
Spiral Splatter,1300,1000,300,18,1.0,5400.0
Spidersaurs,2593,1000,1593,18,6.0,4779.0
SpiderHeck,20102,1470,18632,39,95.0,7648.926315789474
Spider Solitaire F,1342,1000,342,10,15.0,228.0
Spheroids,1099,1000,99,16,3.0,528.0
Spencer,1096,1000,96,10,1.0,960.0
Spelunky 2,9881,1000,8881,32,60.0,4736.533333333334
Spellspire,1959,1000,959,22,50.0,421.96
Spellcaster University,2798,1000,1798,20,22.0,1634.5454545454545
Spellbreak,3819,1000,2819,11,50.0,620.18
Spellagis,2384,2000,384,22,8.0,1056.0
SpellForce III Reforced,4093,1000,3093,46,118.0,1205.7457627118645
Speedway Racing,1200,1000,200,18,1.0,3600.0
Speedollama,2603,1000,1603,19,15.0,2030.4666666666667
Speedgunner Ultra,1008,1000,8,13,0.5,208.0
Speedboat Challenge,1713,1000,713,50,35.0,1018.5714285714286
SpeedRunners,3282,1000,2282,18,15.0,2738.4
Speed or Death,1201,1000,201,16,1.0,3216.0
Speed Truck Racing,1144,1000,144,16,1.0,2304.0
Speed Limit,2767,1000,1767,32,5.0,11308.8
Speed Crew,1793,1000,793,36,12.0,2379.0
Speed Brawl,4902,1000,3902,59,60.0,3836.9666666666667
Speed 3 - Grand Prix,1976,1000,976,15,20.0,732.0
Spectrum,2627,1000,1627,17,8.0,3457.375
Spectrolite - Speed Life,1871,1000,871,20,9.0,1935.5555555555557
Spectra (2016),1284,1000,284,27,6.0,1278.0
Spectra,1599,1000,599,27,6.0,2695.5
Spartan Fist,2217,1000,1217,16,8.0,2434.0
Spartan,4352,1000,3352,13,15.0,2905.0666666666666
Sparklite,2005,1000,1005,27,10.0,2713.5
Sparkle Unleashed,4480,1000,3480,12,578.0,72.24913494809688
Sparkle 4 Tales,2787,1000,1787,24,6.0,7148.0
Sparkle 2 EVO,1503,1000,503,22,2.0,5533.0
Sparkle 2,1949,1000,949,14,40.0,332.15
Spark The Electric Jester 2,2853,1000,1853,11,25.0,815.32
Spacewing War,2303,2000,303,20,0.5,12120.0
Spacelords,12000,1820,10180,32,260.0,1252.923076923077
Spacelines from the Far Out,3629,1000,2629,44,20.0,5783.8
Spaceland,2480,1000,1480,31,20.0,2294.0
Spacejacked,1261,1000,261,10,2.0,1305.0
Spacebase Startopia,3132,1000,2132,30,29.0,2205.5172413793102
Space Warlord Organ Trading Simulator,1464,1000,464,15,2.0,3480.0
Space War: Infinity,1370,1000,370,43,1.0,15910.0
Space Tail: Every Journey Leads Home Ultimate Edition,2718,1000,1718,24,21.0,1963.4285714285713
Space Station Sprint,1507,1000,507,26,1.0,13182.0
Space Smash,1071,1000,71,27,1.0,1917.0
Space Science Investigations: Humans in Space,1148,1000,148,21,0.5,6216.0
Space Roguelike Adventure,1012,1000,12,16,0.5,384.0
Space Robinson,2669,1000,1669,17,17.0,1669.0
Space Revenge,1039,1000,39,11,0.5,858.0
Space Otter Charlie,1811,1000,811,31,5.0,5028.2
Space Moves,3370,3000,370,20,0.5,14800.0
Space Moth: Lunar Edition,4633,1000,3633,30,18.0,6055.0
Space Mercenary Defense Force,2343,2000,343,21,4.0,1800.75
Space Jam: A New Legacy - The Game,2107,1000,1107,13,2.0,7195.5
Space Hulk: Tactics,4029,1000,3029,28,25.0,3392.48
Space Gladiators,6120,1000,5120,37,45.0,4209.777777777777
Space Filler (Xbox One),2730,2000,730,15,1.0,10950.0
Space Engineers,6837,1000,5837,29,150.0,1128.4866666666667
Space Elite Force 2 in 1,1425,1000,425,56,4.0,5950.0
Space Crew: Legendary Edition,1920,1000,920,30,20.0,1380.0
Space Accident,1215,1000,215,10,1.0,2150.0
Soviet Project,1069,1000,69,16,0.5,2208.0
South of the Circle,1166,1000,166,10,3.0,553.3333333333334
South Park: The Stick of Truth,1834,1000,834,50,15.0,2780.0
South Park: The Fractured but Whole,1629,1000,629,35,20.0,1100.75
Source of Madness,4258,1000,3258,24,35.0,2234.057142857143
Soundfall,6915,1000,5915,45,105.0,2535.0
Souldiers,6666,1000,5666,38,193.0,1115.5854922279793
Soul Stalker,1945,1000,945,24,6.0,3780.0
Soul Searching,1533,1000,533,10,7.0,761.4285714285714
Soul Hackers 2,4529,1000,3529,47,60.0,2764.383333333333
Soul Axiom,2051,1000,1051,51,12.0,4466.75
Sorry We're Closed,3625,1000,2625,64,32.0,5250.0
Sophstar,3372,1000,2372,32,16.0,4744.0
Sonic X Shadow Generations,2313,1000,1313,40,25.0,2100.8
Sonic Superstars,2784,1000,1784,38,20.0,3389.6
Sonic Origins,1578,1000,578,35,12.0,1685.8333333333333
Sonic Mania,2963,1000,1963,18,15.0,2355.6
Sonic Frontiers,1656,1000,656,40,20.0,1312.0
Sonic Forces,3261,1000,2261,45,25.0,4069.8
Sonic Colors: Ultimate,2409,1000,1409,46,20.0,3240.7
Songbringer,5745,1000,4745,32,42.0,3615.2380952380954
SongPop Party,2229,1055,1174,19,80.0,278.825
Song of the Deep,1548,1000,548,10,8.0,685.0
Song of Nunu: A League of Legends Story,1982,1000,982,44,12.0,3600.6666666666665
Song of Iron,2273,1000,1273,14,9.0,1980.2222222222222
Song of Horror,2912,1000,1912,44,40.0,2103.2
Somerville,1613,1000,613,11,4.0,1685.75
Solos,1275,1000,275,16,2.0,2200.0
Solo: Islands of the Heart,1303,1000,303,20,2.0,3030.0
Solitaire TriPeaks Flowers,2256,1000,1256,24,25.0,1205.76
Solitaire Dreamscapes,1548,1000,548,23,28.0,450.14285714285717
Solitaire 3D,2854,1000,1854,51,1005.0,94.08358208955224
Solitaire,1259,1000,259,10,10.0,259.0
Solir (Xbox One),2022,2000,22,55,0.5,2420.0
Solid Void - Nature Puzzles,1348,1000,348,11,15.0,255.2
Sole,1193,1000,193,16,1.0,3088.0
Solasta: Crown of the Magister,5026,1060,3966,82,120.0,2710.1
Solar Ash,3114,1000,2114,32,15.0,4509.866666666667
SolSeraph,1922,1000,922,12,6.0,1844.0
Sol Dorado Heist (Xbox One),1019,1000,19,19,0.5,722.0
Sokorobot,2108,2000,108,27,0.5,5832.0
Sokomonster,2115,2000,115,25,0.5,5750.0
Sokomage,4336,4000,336,31,0.5,20832.0
Sokolor,1274,1000,274,16,3.0,1461.3333333333333
Sokolab,2100,2000,100,22,0.5,4400.0
Sokocrab,2034,2000,34,28,0.5,1904.0
Sokocat - Combo,1157,1000,157,28,2.0,2198.0
Sokobalien,4297,4000,297,37,0.5,21978.0
SokoWinter,1255,1000,255,12,1.0,3060.0
SokoPenguin,2256,2000,256,22,0.5,11264.0
SokoNature,3378,3000,378,60,1.0,22680.0
SokoFrog,2190,2000,190,22,0.5,8360.0
SokoBunny,5687,5000,687,100,2.0,34350.0
Sokmeal Time (Xbox One),2035,2000,35,15,0.5,1050.0
Soda Drinker Pro,2915,1000,1915,34,15.0,4340.666666666667
Socketeer,2887,1000,1887,27,20.0,2547.45
Soccer Story,2474,1000,1474,20,10.0,2948.0
Soccer Golf,1055,1000,55,12,0.5,1320.0
So Many Me,4396,1000,3396,21,12.0,5943.0
SnowRunner,4516,1000,3516,37,150.0,867.28
Snow Squall,1246,1000,246,12,0.5,5904.0
Snooker Nation Championship,1621,1000,621,14,8.0,1086.75
Snooker Blitz,3390,1000,2390,20,60.0,796.6666666666666
Snooker 19,5335,1000,4335,30,329.0,395.2887537993921
Sniper: Ghost Warrior Contracts 2,2414,1000,1414,43,20.0,3040.1
Sniper: Ghost Warrior Contracts,2810,1000,1810,40,20.0,3620.0
Sniper: Ghost Warrior 3,2093,1000,1093,47,25.0,2054.84
Sniper Elite: Resistance,3693,1000,2693,53,20.0,7136.45
Sniper Elite V2 Remastered,2324,1000,1324,47,15.0,4148.533333333334
Sniper Elite 5,2702,1000,1702,53,25.0,3608.24
Sniper Elite 4,4345,1050,3295,52,55.0,3115.2727272727275
Sniper Elite 3,2997,1000,1997,50,40.0,2496.25
Sneaky Rat,1027,1000,27,25,0.5,1350.0
Snakeybus,1231,1000,231,14,1.0,3234.0
Snake Pass,5073,1000,4073,33,15.0,8960.6
Smurfs Kart,2661,1000,1661,33,25.0,2192.52
Smoots World Cup Tennis,2913,1000,1913,50,50.0,1913.0
Smoots Summer Games II,3180,1000,2180,31,5.0,13516.0
Smoots Summer Games,2083,1000,1083,41,3.0,14801.0
Smoots Pinball,1951,1000,951,31,10.0,2948.1
Smoots Golf,1717,1000,717,28,14.0,1434.0
Smoothcade,2320,1000,1320,60,6.0,13200.0
Smoke And Sacrifice,2955,1000,1955,34,12.0,5539.166666666667
Smile For Me,1345,1000,345,24,3.0,2760.0
Smelter,3255,1000,2255,51,27.0,4259.444444444444
Smash Boats Waterlogged Edition,2358,1000,1358,10,7.0,1940.0
Smart Moves 2,3049,3000,49,20,0.5,1960.0
Smart Moves,5424,5000,424,32,0.5,27136.0
Slipstream,1877,1000,877,24,6.0,3508.0
Slime-san: Superslime Edition,4307,1000,3307,83,50.0,5489.62
Slime's Journey,1036,1000,36,11,0.5,792.0
Slime Ranger,3137,3000,137,45,0.5,12330.0
Slime Rancher,2455,1000,1455,57,25.0,3317.4
Slime Color (Xbox One),2060,2000,60,15,0.5,1800.0
Slime 3K: Rise Against Despot,2121,1000,1121,78,25.0,3497.52
Slide Stars,3276,1000,2276,42,14.0,6828.0
Slice Zombies for Kinect,1330,1000,330,17,4.0,1402.5
Slender: The Arrival (Xbox One),3104,1000,2104,20,6.0,7013.333333333333
Sleeping Dogs: Definitive Edition,3076,1225,1851,59,40.0,2730.225
Sleepin' Guy Deluxe Edition,1303,1000,303,32,2.0,4848.0
Sleepin' Deeply,1143,1000,143,10,1.0,1430.0
Slayers X: Terminal Aftermath: Vengance of the Slayer,1678,1000,678,19,0.5,25764.0
Slaycation Paradise,1618,1000,618,19,15.0,782.8
Slayaway Camp: Butcher's Cut,1873,1000,873,50,4.0,10912.5
Slay the Princess - The Pristine Cut,2124,1000,1124,50,15.0,3746.6666666666665
Slay The Spire,4648,1070,3578,46,152.0,1082.8157894736842
Slasher: Origins,2409,1000,1409,55,36.0,2152.6388888888887
SlashDash,1393,1000,393,17,2.0,3340.5
Slap the Rocks,1021,1000,21,12,0.5,504.0
Slain: Back from Hell,5778,1000,4778,30,15.0,9556.0
Slabwell,1221,1000,221,20,1.0,4420.0
Skyling: Garden Defense,1435,1000,435,13,6.0,942.5
